filingDate,acceptanceDateTime,accessionNumber,primaryDocument,form,ticker
2021-05-21,2021-05-21 20:12:22+00:00,0000002488-21-000076,xslF345X03/wf-form4_162162792523625.xml,4,AMD
2021-05-18,2021-05-18 20:21:23+00:00,0000002488-21-000074,xslF345X03/wf-form4_162136914182003.xml,4,AMD
2021-05-13,2021-05-13 21:57:54+00:00,0000002488-21-000072,xslF345X03/wf-form4_162094305614585.xml,4,AMD
2021-05-13,2021-05-13 21:55:21+00:00,0000002488-21-000070,xslF345X03/wf-form4_162094288806091.xml,4,AMD
2021-05-11,2021-05-11 20:18:00+00:00,0000002488-21-000066,xslF345X03/wf-form4_162076426750479.xml,4,AMD
2021-05-11,2021-05-11 20:15:34+00:00,0000002488-21-000064,xslF345X03/wf-form4_162076411326086.xml,4,AMD
2021-05-06,2021-05-06 20:23:11+00:00,0000002488-21-000062,xslF345X03/wf-form4_162033256867545.xml,4,AMD
2021-05-05,2021-05-05 20:19:39+00:00,0000002488-21-000060,xslF345X03/wf-form4_162024595481779.xml,4,AMD
2021-05-03,2021-05-03 20:12:54+00:00,0000002488-21-000058,xslF345X03/wf-form4_162007275659585.xml,4,AMD
2021-04-19,2021-04-19 20:18:52+00:00,0000002488-21-000050,xslF345X03/wf-form4_161886351474727.xml,4,AMD
2021-04-19,2021-04-19 20:14:37+00:00,0000002488-21-000048,xslF345X03/wf-form4_161886326366487.xml,4,AMD
2021-03-18,2021-03-18 20:36:27+00:00,0000002488-21-000043,xslF345X03/wf-form4_161609977668096.xml,4,AMD
2021-03-11,2021-03-11 21:42:36+00:00,0000002488-21-000041,xslF345X03/wf-form4_161549893936530.xml,4,AMD
2021-03-04,2021-03-04 22:17:18+00:00,0000002488-21-000039,xslF345X03/wf-form4_161489620426735.xml,4,AMD
2021-03-04,2021-03-04 21:38:27+00:00,0000002488-21-000037,xslF345X03/wf-form4_161489388483068.xml,4,AMD
2021-02-26,2021-02-26 21:18:33+00:00,0000002488-21-000035,xslF345X03/wf-form4_161437423903386.xml,4,AMD
2021-02-17,2021-02-17 21:12:54+00:00,0000002488-21-000031,xslF345X03/wf-form4_161359636021024.xml,4,AMD
2021-02-11,2021-02-11 21:16:40+00:00,0000002488-21-000029,xslF345X03/wf-form4_161307816967283.xml,4,AMD
2021-02-11,2021-02-11 21:13:26+00:00,0000002488-21-000027,xslF345X03/wf-form4_161307798753081.xml,4,AMD
2021-02-11,2021-02-11 21:10:38+00:00,0000002488-21-000025,xslF345X03/wf-form4_161307781787183.xml,4,AMD
2021-02-08,2021-02-08 21:12:42+00:00,0000002488-21-000023,xslF345X03/wf-form4_161281874807546.xml,4,AMD
2021-02-01,2021-02-01 21:15:00+00:00,0000002488-21-000015,xslF345X03/wf-form4_161221408239220.xml,4,AMD
2020-12-17,2020-12-17 21:12:59+00:00,0000002488-20-000182,xslF345X03/wf-form4_160823956690904.xml,4,AMD
2020-12-10,2020-12-11 01:35:33+00:00,0000002488-20-000180,xslF345X03/wf-form4_160765051872073.xml,4,AMD
2020-12-08,2020-12-08 21:11:36+00:00,0000002488-20-000178,xslF345X03/wf-form4_160746188260395.xml,4,AMD
2020-11-24,2020-11-24 21:14:29+00:00,0000002488-20-000176,xslF345X03/wf-form4_160625245516448.xml,4,AMD
2020-11-20,2020-11-20 21:28:08+00:00,0000002488-20-000174,xslF345X03/wf-form4_160590767524232.xml,4,AMD
2020-11-17,2020-11-17 21:27:06+00:00,0000002488-20-000172,xslF345X03/wf-form4_160564841115777.xml,4,AMD
2020-11-13,2020-11-13 21:33:44+00:00,0000002488-20-000170,xslF345X03/wf-form4_160530320837059.xml,4,AMD
2020-11-13,2020-11-13 21:28:39+00:00,0000002488-20-000168,xslF345X03/wf-form4_160530290595176.xml,4,AMD
2020-11-05,2020-11-05 21:16:41+00:00,0000002488-20-000166,xslF345X03/wf-form4_160461083129390.xml,4,AMD
2020-10-21,2020-10-21 20:12:57+00:00,0000002488-20-000158,xslF345X03/wf-form4_160331116264555.xml,4,AMD
2020-10-19,2020-10-19 20:14:27+00:00,0000002488-20-000156,xslF345X03/wf-form4_160313845316103.xml,4,AMD
2020-09-17,2020-09-17 20:14:14+00:00,0000002488-20-000154,xslF345X03/wf-form4_160037363935534.xml,4,AMD
2020-09-11,2020-09-11 20:08:14+00:00,0000002488-20-000152,xslF345X03/wf-form4_159985487928119.xml,4,AMD
2020-09-10,2020-09-10 20:08:59+00:00,0000002488-20-000150,xslF345X03/wf-form4_159976852290023.xml,4,AMD
2020-09-03,2020-09-03 20:13:02+00:00,0000002488-20-000148,xslF345X03/wf-form4_159916396702320.xml,4,AMD
2020-08-28,2020-08-28 20:09:42+00:00,0000002488-20-000146,xslF345X03/wf-form4_159864536589477.xml,4,AMD
2020-08-27,2020-08-27 20:16:02+00:00,0000002488-20-000144,xslF345X03/wf-form4_159855934525799.xml,4,AMD
2020-08-18,2020-08-18 20:29:35+00:00,0000002488-20-000142,xslF345X03/wf-form4_159778256224307.xml,4,AMD
2020-08-18,2020-08-18 20:25:54+00:00,0000002488-20-000140,xslF345X03/wf-form4_159778234117801.xml,4,AMD
2020-08-18,2020-08-18 20:24:00+00:00,0000002488-20-000138,xslF345X03/wf-form4_159778222660330.xml,4,AMD
2020-08-18,2020-08-18 20:20:49+00:00,0000002488-20-000136,xslF345X03/wf-form4_159778203465526.xml,4,AMD
2020-08-18,2020-08-18 20:17:45+00:00,0000002488-20-000134,xslF345X03/wf-form4_159778185148922.xml,4,AMD
2020-08-18,2020-08-18 20:15:21+00:00,0000002488-20-000132,xslF345X03/wf-form4_159778170710667.xml,4,AMD
2020-08-13,2020-08-13 20:16:39+00:00,0000002488-20-000130,xslF345X03/wf-form4_159734978325161.xml,4,AMD
2020-08-13,2020-08-13 20:12:50+00:00,0000002488-20-000128,xslF345X03/wf-form4_159734952924257.xml,4,AMD
2020-08-11,2020-08-11 20:46:44+00:00,0000002488-20-000126,xslF345X03/wf-form4_159717875252607.xml,4,AMD
2020-08-11,2020-08-11 20:43:10+00:00,0000002488-20-000124,xslF345X03/wf-form4_159717857353891.xml,4,AMD
2020-08-11,2020-08-11 20:38:56+00:00,0000002488-20-000122,xslF345X03/wf-form4_159717832230419.xml,4,AMD
2020-08-11,2020-08-11 20:33:34+00:00,0000002488-20-000120,xslF345X03/wf-form4_159717799948922.xml,4,AMD
2020-08-11,2020-08-11 20:29:56+00:00,0000002488-20-000118,xslF345X03/wf-form4_159717777904439.xml,4,AMD
