filingDate,acceptanceDateTime,accessionNumber,primaryDocument,form,ticker
2023-06-27,2023-06-27 22:13:56+00:00,0001045810-23-000149,xslF345X04/wk-form4_1687904025.xml,4,NVDA
2023-06-27,2023-06-27 21:48:16+00:00,0001045810-23-000148,xslF345X04/wk-form4_1687902485.xml,4,NVDA
2023-06-27,2023-06-27 21:43:32+00:00,0001045810-23-000147,xslF345X04/wk-form4_1687902203.xml,4,NVDA
2023-06-23,2023-06-24 00:22:23+00:00,0001045810-23-000131,xslF345X04/wk-form4_1687566133.xml,4,NVDA
2023-06-23,2023-06-23 23:52:25+00:00,0001045810-23-000130,xslF345X04/wk-form4_1687564336.xml,4,NVDA
2023-06-23,2023-06-23 23:44:52+00:00,0001045810-23-000129,xslF345X04/wk-form4_1687563883.xml,4,NVDA
2023-06-23,2023-06-23 23:44:09+00:00,0001045810-23-000128,xslF345X04/wk-form4_1687563840.xml,4,NVDA
2023-06-23,2023-06-23 23:41:47+00:00,0001045810-23-000126,xslF345X04/wk-form4_1687563695.xml,4,NVDA
2023-06-23,2023-06-23 23:40:53+00:00,0001045810-23-000125,xslF345X04/wk-form4_1687563642.xml,4,NVDA
2023-06-21,2023-06-21 21:01:22+00:00,0001045810-23-000118,xslF345X04/wk-form4_1687381273.xml,4,NVDA
2023-06-16,2023-06-16 21:00:26+00:00,0001225208-23-006913,xslF345X04/doc4.xml,4,NVDA
2023-06-15,2023-06-15 20:59:01+00:00,0001045810-23-000115,xslF345X04/wk-form4_1686862732.xml,4,NVDA
2023-06-14,2023-06-14 20:54:11+00:00,0001045810-23-000113,xslF345X04/wk-form4_1686776037.xml,4,NVDA
2023-06-12,2023-06-12 20:59:33+00:00,0001045810-23-000111,xslF345X04/wk-form4_1686603565.xml,4,NVDA
2023-06-09,2023-06-09 20:12:47+00:00,0001045810-23-000109,xslF345X04/wk-form4_1686341558.xml,4,NVDA
2023-06-06,2023-06-06 20:58:07+00:00,0001045810-23-000107,xslF345X04/wk-form4_1686085076.xml,4,NVDA
2023-06-05,2023-06-06 00:02:27+00:00,0001045810-23-000105,xslF345X04/wk-form4_1686009736.xml,4,NVDA
2023-06-01,2023-06-01 20:36:46+00:00,0001045810-23-000103,xslF345X04/wk-form4_1685651792.xml,4,NVDA
2023-05-31,2023-05-31 22:26:14+00:00,0001225208-23-006291,xslF345X04/doc4.xml,4,NVDA
2023-05-31,2023-05-31 21:20:34+00:00,0001045810-23-000101,xslF345X04/wk-form4_1685568019.xml,4,NVDA
2023-05-31,2023-05-31 21:15:08+00:00,0001045810-23-000099,xslF345X04/wk-form4_1685567697.xml,4,NVDA
2023-05-22,2023-05-22 20:35:44+00:00,0001045810-23-000085,xslF345X04/wf-form4_168478772714126.xml,4,NVDA
2023-03-31,2023-03-31 22:40:43+00:00,0001045810-23-000065,xslF345X04/wf-form4_168030243036492.xml,4,NVDA
2023-03-17,2023-03-18 00:02:42+00:00,0001045810-23-000063,xslF345X03/wf-form4_167909774406116.xml,4,NVDA
2023-03-17,2023-03-18 00:02:19+00:00,0001045810-23-000062,xslF345X03/wf-form4_167909772294715.xml,4,NVDA
2023-03-17,2023-03-18 00:01:59+00:00,0001045810-23-000061,xslF345X03/wf-form4_167909770835360.xml,4,NVDA
2023-03-17,2023-03-18 00:01:44+00:00,0001045810-23-000060,xslF345X03/wf-form4_167909768797475.xml,4,NVDA
2023-03-17,2023-03-18 00:01:25+00:00,0001045810-23-000059,xslF345X03/wf-form4_167909766843082.xml,4,NVDA
2023-03-17,2023-03-18 00:01:05+00:00,0001045810-23-000058,xslF345X03/wf-form4_167909764857455.xml,4,NVDA
2023-03-15,2023-03-15 21:06:19+00:00,0001209191-23-018940,xslF345X03/doc4.xml,4,NVDA
2023-03-14,2023-03-14 20:19:09+00:00,0001045810-23-000051,xslF345X03/wf-form4a_167882513564677.xml,4/A,NVDA
2023-03-14,2023-03-14 20:18:50+00:00,0001045810-23-000050,xslF345X03/wf-form4a_167882511093689.xml,4/A,NVDA
2023-03-14,2023-03-14 20:18:28+00:00,0001045810-23-000049,xslF345X03/wf-form4_167882508161457.xml,4,NVDA
2023-03-14,2023-03-14 20:17:58+00:00,0001045810-23-000048,xslF345X03/wf-form4_167882506077586.xml,4,NVDA
2023-03-14,2023-03-14 20:17:32+00:00,0001045810-23-000047,xslF345X03/wf-form4_167882503026455.xml,4,NVDA
2023-03-14,2023-03-14 20:17:07+00:00,0001045810-23-000046,xslF345X03/wf-form4_167882501015163.xml,4,NVDA
2023-03-09,2023-03-09 21:23:34+00:00,0001209191-23-017521,xslF345X03/doc4.xml,4,NVDA
2023-03-06,2023-03-07 00:44:26+00:00,0001045810-23-000035,xslF345X03/wf-form4_167814985525031.xml,4,NVDA
2023-03-06,2023-03-07 00:44:11+00:00,0001045810-23-000034,xslF345X03/wf-form4_167814984156556.xml,4,NVDA
2023-03-06,2023-03-07 00:43:58+00:00,0001045810-23-000033,xslF345X03/wf-form4_167814982840177.xml,4,NVDA
2023-03-06,2023-03-07 00:43:46+00:00,0001045810-23-000032,xslF345X03/wf-form4_167814981661531.xml,4,NVDA
2023-03-06,2023-03-07 00:43:33+00:00,0001045810-23-000031,xslF345X03/wf-form4_167814980259754.xml,4,NVDA
2023-02-28,2023-02-28 21:59:41+00:00,0001045810-23-000025,xslF345X03/wf-form4_167762154912359.xml,4,NVDA
2023-02-28,2023-02-28 21:59:05+00:00,0001045810-23-000024,xslF345X03/wf-form4_167762152866810.xml,4,NVDA
2023-01-27,2023-01-28 02:00:05+00:00,0001045810-23-000008,xslF345X03/wf-form4_167487118994414.xml,4,NVDA
2023-01-27,2023-01-28 00:15:00+00:00,0001045810-23-000006,xslF345X03/wf-form4_167486488448198.xml,4,NVDA
2023-01-17,2023-01-17 21:15:32+00:00,0001045810-23-000004,xslF345X03/wf-form4_167399011794948.xml,4,NVDA
2023-01-11,2023-01-12 00:36:32+00:00,0001045810-23-000002,xslF345X03/wf-form4_167348377750508.xml,4,NVDA
2022-12-22,2022-12-22 21:02:52+00:00,0001045810-22-000193,xslF345X03/wf-form4_167174295683123.xml,4,NVDA
2022-12-19,2022-12-19 23:51:34+00:00,0001045810-22-000191,xslF345X03/wf-form4_167149387294827.xml,4,NVDA
2022-12-16,2022-12-16 21:24:18+00:00,0001045810-22-000189,xslF345X03/wf-form4_167122584482305.xml,4,NVDA
2022-12-16,2022-12-16 21:24:16+00:00,0001045810-22-000188,xslF345X03/wf-form4_167122582434301.xml,4,NVDA
2022-12-16,2022-12-16 21:23:56+00:00,0001045810-22-000187,xslF345X03/wf-form4_167122580732647.xml,4,NVDA
